shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M040011,40.754840,-73.979896,660002
M040011,40.754840,-73.979896,670001
M040011,40.753170,-73.981103,670002
M040011,40.753170,-73.981103,680001
M040011,40.750903,-73.982755,680002
M040011,40.750903,-73.982755,690001
M040011,40.750342,-73.983179,690002
M040011,40.749722,-73.983619,690003
M040011,40.749561,-73.983737,690004
M040011,40.749561,-73.983737,700001
M040011,40.749092,-73.984079,700002
M040011,40.748432,-73.984559,700003
M040011,40.748272,-73.984679,700004
M040011,40.747762,-73.985049,700005
M040011,40.747142,-73.985499,700006
M040011,40.746843,-73.984786,700007
M040012,40.859233,-73.934230,10001
M040012,40.859232,-73.934229,10002
M040012,40.859202,-73.934139,10003
M040012,40.858672,-73.934459,10004
M040012,40.858422,-73.934619,10005
M040012,40.857102,-73.935599,10006
M040012,40.856775,-73.935842,10007
M040012,40.856775,-73.935842,20001
M040012,40.855702,-73.936639,20002
M040012,40.855422,-73.936789,20003
M040012,40.855092,-73.936889,20004
M040012,40.854807,-73.936977,20005
M040012,40.854807,-73.936977,30001
M040012,40.853119,-73.937504,30002
M040012,40.853119,-73.937504,40001
M040012,40.851873,-73.937914,40002
M040012,40.851873,-73.937914,50001
M040012,40.850613,-73.938395,50002
M040012,40.850613,-73.938395,60001
M040012,40.849982,-73.938649,60002
M040012,40.849682,-73.938779,60003
M040012,40.849292,-73.938949,60004
M040012,40.849206,-73.938995,60005
M040012,40.849206,-73.938995,70001
M040012,40.849162,-73.939019,70002
M040012,40.849092,-73.939059,70003
M040012,40.848942,-73.939139,70004
M040012,40.848852,-73.939179,70005
M040012,40.848662,-73.939249,70006
M040012,40.848192,-73.939399,70007
M040012,40.847832,-73.939519,70008
M040012,40.847562,-73.939630,70009
M040012,40.847562,-73.939630,80001
M040012,40.845833,-73.940320,80002
M040012,40.845833,-73.940320,90001
M040012,40.844417,-73.940899,90002
M040012,40.844417,-73.940899,100001
M040012,40.844392,-73.940909,100002
M040012,40.844042,-73.941139,100003
M040012,40.843432,-73.941639,100004
M040012,40.843169,-73.941829,100005
M040012,40.843169,-73.941829,110001
M040012,40.843072,-73.941899,110002
M040012,40.842802,-73.942009,110003
M040012,40.842622,-73.942079,110004
M040012,40.842142,-73.942279,110005
M040012,40.841881,-73.942380,110006
M040012,40.841881,-73.942380,120001
M040012,40.839887,-73.943182,120002
M040012,40.839887,-73.943182,130001
M040012,40.838706,-73.943645,130002
M040012,40.838706,-73.943645,140001
M040012,40.837523,-73.944118,140002
M040012,40.837523,-73.944118,150001
M040012,40.836082,-73.944669,150002
M040012,40.836082,-73.944669,160001
M040012,40.835912,-73.944669,160002
M040012,40.835752,-73.944609,160003
M040012,40.835612,-73.944509,160004
M040012,40.835502,-73.944389,160005
M040012,40.835422,-73.944249,160006
M040012,40.835332,-73.944039,160007
M040012,40.834702,-73.944519,160008
M040012,40.834210,-73.944876,160009
M040012,40.834210,-73.944876,170001
M040012,40.832475,-73.946135,170002
M040012,40.832475,-73.946135,180001
M040012,40.830626,-73.947475,180002
M040012,40.830626,-73.947475,190001
M040012,40.829362,-73.948411,190002
M040012,40.829362,-73.948411,200001
M040012,40.827476,-73.949793,200002
M040012,40.827476,-73.949793,210001
M040012,40.826657,-73.950395,210002
M040012,40.826657,-73.950395,220001
M040012,40.824277,-73.952114,220002
M040012,40.824277,-73.952114,230001
M040012,40.823038,-73.953038,230002
M040012,40.823038,-73.953038,240001
M040012,40.821804,-73.953937,240002
M040012,40.821804,-73.953937,250001
M040012,40.819940,-73.955323,250002
M040013,40.797116,-73.949171,10001
M040013,40.797122,-73.949209,10002
M040013,40.797122,-73.949349,10003
M040013,40.797112,-73.949509,10004
M040013,40.797092,-73.949729,10005
M040013,40.797152,-73.949879,10006
M040013,40.797612,-73.950979,10007
M040013,40.798162,-73.952289,10008
M040013,40.798202,-73.952379,10009
M040013,40.798282,-73.952559,10010
M040013,40.798312,-73.952629,10011
M040013,40.798322,-73.952654,10012
M040013,40.798322,-73.952654,20001
M040013,40.799311,-73.955006,20002
M040013,40.799311,-73.955006,30001
M040013,40.799392,-73.955199,30002
M040013,40.799462,-73.955369,30003
M040013,40.799522,-73.955529,30004
M040013,40.800482,-73.957879,30005
M040013,40.800572,-73.957859,30006
M040013,40.800632,-73.957869,30007
M040013,40.800692,-73.957899,30008
M040013,40.800732,-73.957929,30009
M040013,40.800782,-73.958019,30010
M040013,40.800812,-73.958109,30011
M040013,40.800812,-73.958219,30012
M040013,40.800792,-73.958309,30013
M040013,40.800752,-73.958389,30014
M040013,40.800692,-73.958449,30015
M040013,40.800720,-73.958524,30016
M040013,40.800720,-73.958524,40001
M040013,40.801313,-73.960035,40002
M040013,40.801313,-73.960035,50001
M040013,40.801938,-73.961453,50002
M040013,40.801938,-73.961453,60001
M040013,40.803141,-73.964265,60002
M040013,40.803141,-73.964265,70001
M040013,40.804071,-73.966488,70002
M040013,40.804071,-73.966488,80001
M040013,40.806284,-73.965017,80002
M040013,40.806284,-73.965017,90001
M040013,40.808004,-73.963787,90002
M040013,40.808004,-73.963787,100001
M040013,40.810368,-73.962045,100002
M040013,40.810368,-73.962045,110001
M040013,40.812057,-73.960790,110002
M040013,40.812057,-73.960790,120001
M040013,40.813995,-73.959366,120002
M040013,40.813995,-73.959366,130001
M040013,40.814981,-73.958672,130002
M040013,40.814981,-73.958672,140001
M040013,40.817359,-73.956942,140002
M040013,40.817359,-73.956942,150001
M040013,40.818551,-73.956069,150002
M040013,40.818551,-73.956069,160001
M040013,40.820661,-73.954533,160002
M040013,40.820661,-73.954533,170001
M040013,40.821271,-73.954089,170002
M040013,40.821271,-73.954089,180001
M040013,40.822843,-73.952938,180002
M040013,40.822843,-73.952938,190001
M040013,40.824110,-73.952021,190002
M040013,40.824110,-73.952021,200001
M040013,40.825338,-73.951112,200002
M040013,40.825338,-73.951112,210001
M040013,40.826824,-73.950046,210002
M040013,40.826824,-73.950046,220001
M040013,40.827945,-73.949211,220002
M040013,40.827945,-73.949211,230001
M040013,40.829196,-73.948310,230002
M040013,40.829196,-73.948310,240001
M040013,40.830445,-73.947395,240002
M040013,40.830445,-73.947395,250001
M040013,40.831726,-73.946452,250002
M040013,40.831726,-73.946452,260001
M040013,40.833017,-73.945503,260002
M040013,40.833017,-73.945503,270001
M040013,40.834286,-73.944586,270002
M040013,40.834286,-73.944586,280001
M040013,40.835547,-73.943672,280002
M040013,40.835547,-73.943672,290001
M040013,40.836767,-73.942765,290002
M040013,40.836767,-73.942765,300001
M040013,40.838033,-73.941836,300002
M040013,40.838033,-73.941836,310001
M040013,40.838372,-73.941579,310002
M040013,40.839112,-73.941039,310003
M040013,40.839202,-73.941219,310004
M040013,40.839712,-73.942179,310005
M040013,40.840182,-73.943069,310006
M040013,40.840578,-73.942912,310007
M040013,40.840578,-73.942912,320001
M040013,40.842425,-73.942161,320002
M040013,40.842425,-73.942161,330001
M040013,40.842622,-73.942079,330002
M040013,40.842802,-73.942009,330003
M040013,40.843072,-73.941899,330004
M040013,40.843432,-73.941639,330005
M040013,40.844042,-73.941139,330006
M040013,40.844342,-73.940942,330007
M040013,40.844342,-73.940942,340001
M040013,40.845716,-73.940367,340002
M040013,40.845716,-73.940367,350001
M040013,40.846841,-73.939912,350002
M040013,40.846841,-73.939912,360001
M040013,40.846992,-73.939849,360002
M040013,40.847202,-73.939779,360003
M040013,40.847832,-73.939519,360004
M040013,40.847922,-73.939489,360005
M040013,40.847922,-73.939489,370001
M040013,40.848192,-73.939399,370002
M040013,40.848662,-73.939249,370003
M040013,40.848852,-73.939179,370004
M040013,40.848942,-73.939139,370005
M040013,40.849092,-73.939059,370006
M040013,40.849162,-73.939019,370007
M040013,40.849243,-73.938975,370008
M040013,40.849243,-73.938975,380001
M040013,40.849292,-73.938949,380002
M040013,40.849682,-73.938779,380003
M040013,40.849982,-73.938649,380004
M040013,40.850902,-73.938279,380005
M040013,40.851220,-73.938160,380006
M040013,40.851220,-73.938160,390001
M040013,40.852409,-73.937723,390002
M040013,40.852409,-73.937723,400001
M040013,40.853652,-73.937338,400002
M040013,40.853652,-73.937338,410001
M040013,40.855098,-73.936886,410002
M040013,40.855098,-73.936886,420001
M040013,40.855422,-73.936789,420002
M040013,40.855702,-73.936639,420003
M040013,40.857102,-73.935599,420004
M040013,40.857365,-73.935404,420005
M040013,40.857365,-73.935404,430001
M040013,40.858422,-73.934619,430002
M040013,40.858672,-73.934459,430003
M040013,40.859018,-73.934250,430004
M040014,40.820661,-73.954533,10001
M040014,40.821271,-73.954089,10002
M040014,40.821271,-73.954089,20001
M040014,40.822843,-73.952938,20002
M040014,40.822843,-73.952938,30001
M040014,40.824110,-73.952021,30002
M040014,40.824110,-73.952021,40001
M040014,40.825338,-73.951112,40002
M040014,40.825338,-73.951112,50001
M040014,40.826824,-73.950046,50002
M040014,40.826824,-73.950046,60001
M040014,40.827945,-73.949211,60002
M040014,40.827945,-73.949211,70001
M040014,40.829196,-73.948310,70002
M040014,40.829196,-73.948310,80001
M040014,40.830445,-73.947395,80002
M040014,40.830445,-73.947395,90001
M040014,40.831726,-73.946452,90002
M040014,40.831726,-73.946452,100001
M040014,40.833017,-73.945503,100002
M040014,40.833017,-73.945503,110001
M040014,40.834286,-73.944586,110002
M040014,40.834286,-73.944586,120001
M040014,40.835547,-73.943672,120002
M040014,40.835547,-73.943672,130001
M040014,40.836767,-73.942765,130002
M040014,40.836767,-73.942765,140001
M040014,40.838033,-73.941836,140002
M040014,40.838033,-73.941836,150001
M040014,40.838372,-73.941579,150002
M040014,40.839112,-73.941039,150003
M040014,40.839202,-73.941219,150004
M040014,40.839712,-73.942179,150005
M040014,40.840182,-73.943069,150006
M040014,40.840578,-73.942912,150007
M040014,40.840578,-73.942912,160001
M040014,40.842425,-73.942161,160002
M040014,40.842425,-73.942161,170001
M040014,40.842622,-73.942079,170002
M040014,40.842802,-73.942009,170003
M040014,40.843072,-73.941899,170004
M040014,40.843432,-73.941639,170005
M040014,40.844042,-73.941139,170006
M040014,40.844342,-73.940942,170007
M040014,40.844342,-73.940942,180001
M040014,40.845716,-73.940367,180002
M040014,40.845716,-73.940367,190001
M040014,40.846841,-73.939912,190002
M040014,40.846841,-73.939912,200001
M040014,40.846992,-73.939849,200002
M040014,40.847202,-73.939779,200003
M040014,40.847832,-73.939519,200004
M040014,40.847922,-73.939489,200005
M040014,40.847922,-73.939489,210001
M040014,40.848192,-73.939399,210002
M040014,40.848662,-73.939249,210003
M040014,40.848852,-73.939179,210004
M040014,40.848942,-73.939139,210005
M040014,40.849092,-73.939059,210006
M040014,40.849162,-73.939019,210007
M040014,40.849243,-73.938975,210008
M040014,40.849243,-73.938975,220001
M040014,40.849292,-73.938949,220002
M040014,40.849682,-73.938779,220003
M040014,40.849982,-73.938649,220004
M040014,40.850902,-73.938279,220005
M040014,40.851220,-73.938160,220006
M040014,40.851220,-73.938160,230001
M040014,40.852409,-73.937723,230002
M040014,40.852409,-73.937723,240001
M040014,40.853652,-73.937338,240002
M040014,40.853652,-73.937338,250001
M040014,40.855098,-73.936886,250002
M040014,40.855098,-73.936886,260001
M040014,40.855422,-73.936789,260002
M040014,40.855702,-73.936639,260003
M040014,40.857102,-73.935599,260004
M040014,40.857365,-73.935404,260005
M040014,40.857365,-73.935404,270001
M040014,40.858422,-73.934619,270002
M040014,40.858672,-73.934459,270003
M040014,40.859018,-73.934250,270004
M040014,40.859018,-73.934250,280001
M040014,40.859202,-73.934139,280002
M040014,40.859212,-73.934029,280003
M040014,40.859262,-73.933939,280004
M040014,40.859332,-73.933899,280005
M040014,40.859422,-73.933909,280006
M040014,40.859612,-73.933399,280007
M040014,40.859732,-73.933139,280008
M040014,40.859912,-73.932909,280009
M040014,40.860012,-73.932809,280010
M040014,40.860122,-73.932729,280011
M040014,40.860382,-73.932589,280012
M040014,40.860512,-73.932539,280013
M040014,40.860792,-73.932469,280014
M040014,40.861092,-73.932429,280015
M040014,40.861412,-73.932419,280016
M040014,40.861712,-73.932449,280017
M040014,40.861942,-73.932509,280018
M040014,40.862652,-73.932749,280019
M040014,40.862782,-73.932769,280020
M040014,40.862822,-73.932769,280021
M040014,40.862932,-73.932749,280022
M040014,40.863042,-73.932709,280023
M040014,40.863192,-73.932609,280024
M040014,40.863302,-73.932499,280025
M040014,40.863356,-73.932435,280026
M040014,40.863356,-73.932435,290001
M040014,40.863872,-73.931829,290002
M040014,40.864672,-73.930949,290003
M040014,40.864882,-73.930899,290004
M040014,40.865032,-73.930899,290005
M040014,40.865172,-73.930919,290006
M040014,40.865302,-73.930959,290007
M040014,40.865422,-73.931019,290008
M040014,40.865532,-73.931119,290009
M040014,40.865622,-73.931249,290010
M040014,40.865662,-73.931429,290011
M040014,40.865672,-73.931659,290012
M040014,40.865642,-73.931839,290013
M040014,40.865565,-73.931991,290014
M040015,40.865495,-73.932079,10001
M040015,40.865462,-73.932119,10002
M040015,40.865322,-73.932229,10003
M040015,40.865182,-73.932319,10004
M040015,40.865042,-73.932389,10005
M040015,40.864712,-73.932509,10006
M040015,40.864522,-73.932589,10007
M040015,40.864362,-73.932609,10008
M040015,40.864252,-73.932609,10009
M040015,40.863809,-73.932445,10010
M040015,40.863809,-73.932445,20001
M040015,40.863792,-73.932439,20002
M040015,40.863652,-73.932419,20003
M040015,40.863532,-73.932429,20004
M040015,40.863302,-73.932499,20005
M040015,40.863192,-73.932609,20006
M040015,40.863042,-73.932709,20007
M040015,40.862932,-73.932749,20008
M040015,40.862822,-73.932769,20009
M040015,40.862782,-73.932769,20010
M040015,40.862652,-73.932749,20011
M040015,40.861942,-73.932509,20012
M040015,40.861712,-73.932449,20013
M040015,40.861412,-73.932419,20014
M040015,40.861092,-73.932429,20015
M040015,40.860792,-73.932469,20016
M040015,40.860512,-73.932539,20017
M040015,40.860382,-73.932589,20018
M040015,40.860122,-73.932729,20019
M040015,40.860012,-73.932809,20020
M040015,40.859912,-73.932909,20021
M040015,40.859732,-73.933139,20022
M040015,40.859612,-73.933399,20023
M040015,40.859422,-73.933909,20024
M040015,40.859472,-73.933979,20025
M040015,40.859492,-73.934069,20026
M040015,40.859492,-73.934169,20027
M040015,40.859442,-73.934269,20028
M040015,40.859382,-73.934309,20029
M040015,40.859302,-73.934289,20030
M040015,40.859233,-73.934230,20031
M040015,40.859233,-73.934230,30001
M040015,40.859232,-73.934229,30002
M040015,40.859202,-73.934139,30003
M040015,40.858672,-73.934459,30004
M040015,40.858422,-73.934619,30005
M040015,40.857102,-73.935599,30006
M040015,40.856775,-73.935842,30007
M040015,40.856775,-73.935842,40001
M040015,40.855702,-73.936639,40002
M040015,40.855422,-73.936789,40003
M040015,40.855092,-73.936889,40004
M040015,40.854807,-73.936977,40005
M040015,40.854807,-73.936977,50001
M040015,40.853119,-73.937504,50002
M040015,40.853119,-73.937504,60001
M040015,40.851873,-73.937914,60002
M040015,40.851873,-73.937914,70001
M040015,40.850613,-73.938395,70002
M040015,40.850613,-73.938395,80001
M040015,40.849982,-73.938649,80002
M040015,40.849682,-73.938779,80003
M040015,40.849292,-73.938949,80004
M040015,40.849206,-73.938995,80005
M040015,40.849206,-73.938995,90001
M040015,40.849162,-73.939019,90002
M040015,40.849092,-73.939059,90003
M040015,40.848942,-73.939139,90004
M040015,40.848852,-73.939179,90005
M040015,40.848662,-73.939249,90006
M040015,40.848192,-73.939399,90007
M040015,40.847832,-73.939519,90008
M040015,40.847562,-73.939630,90009
M040015,40.847562,-73.939630,100001
M040015,40.845833,-73.940320,100002
M040015,40.845833,-73.940320,110001
M040015,40.844417,-73.940899,110002
M040015,40.844417,-73.940899,120001
M040015,40.844392,-73.940909,120002
M040015,40.844042,-73.941139,120003
M040015,40.843432,-73.941639,120004
M040015,40.843169,-73.941829,120005
M040015,40.843169,-73.941829,130001
M040015,40.843072,-73.941899,130002
M040015,40.842802,-73.942009,130003
M040015,40.842622,-73.942079,130004
M040015,40.842142,-73.942279,130005
M040015,40.841881,-73.942380,130006
M040015,40.841881,-73.942380,140001
M040015,40.839887,-73.943182,140002
M040015,40.839887,-73.943182,150001
M040015,40.838706,-73.943645,150002
M040015,40.838706,-73.943645,160001
M040015,40.837523,-73.944118,160002
M040015,40.837523,-73.944118,170001
M040015,40.836082,-73.944669,170002
M040015,40.836082,-73.944669,180001
M040015,40.835912,-73.944669,180002
M040015,40.835752,-73.944609,180003
M040015,40.835612,-73.944509,180004
M040015,40.835502,-73.944389,180005
M040015,40.835422,-73.944249,180006
M040015,40.835332,-73.944039,180007
M040015,40.834702,-73.944519,180008
M040015,40.834210,-73.944876,180009
M040015,40.834210,-73.944876,190001
M040015,40.832475,-73.946135,190002
M040015,40.832475,-73.946135,200001
M040015,40.830626,-73.947475,200002
M040015,40.830626,-73.947475,210001
M040015,40.829362,-73.948411,210002
M040015,40.829362,-73.948411,220001
M040015,40.827476,-73.949793,220002
M040015,40.827476,-73.949793,230001
M040015,40.826657,-73.950395,230002
M040015,40.826657,-73.950395,240001
M040015,40.824277,-73.952114,240002
M040015,40.824277,-73.952114,250001
M040015,40.823038,-73.953038,250002
M040015,40.823038,-73.953038,260001
M040015,40.821804,-73.953937,260002
M040015,40.821804,-73.953937,270001
M040015,40.819940,-73.955323,270002
M040016,40.820661,-73.954533,10001
M040016,40.821271,-73.954089,10002
M040016,40.821271,-73.954089,20001
